suite_id	suite_name	suite_order	suite_details	case_id	case_name	case_order	version_id	summary	preconditions	step_number	actions	expected_results
203	Alertas	1	Notificaciones por vigencia y estados	220	TC-ALR-003 - Aviso de expiradas	2	781	Generar alerta para pólizas que ya expiraron	Póliza C con fin en el día anterior	2	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	220	TC-ALR-003 - Aviso de expiradas	2	781	Generar alerta para pólizas que ya expiraron	Póliza C con fin en el día anterior	3	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	220	TC-ALR-003 - Aviso de expiradas	2	781	Generar alerta para pólizas que ya expiraron	Póliza C con fin en el día anterior	4	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
203	Alertas	1	Notificaciones por vigencia y estados	220	TC-ALR-003 - Aviso de expiradas	2	781	Generar alerta para pólizas que ya expiraron	Póliza C con fin en el día anterior	5	<p>Registrar evidencia (capturas, logs) y actualizar el resultado del caso en TestLink.</p>	<p>La evidencia queda almacenada y el resultado del caso se documenta correctamente.</p>
203	Alertas	1	Notificaciones por vigencia y estados	221	TC-ALR-004 - Generar alerta por póliza vencida	3	782	Verificar que se genere una alerta automática cuando la póliza haya superado su fecha de fin de vigencia	Existe una póliza con fecha fin anterior a la fecha actual	1	<p>Ejecutar el proceso de evaluación de alertas</p>	<p>El proceso se ejecuta sin errores</p>
203	Alertas	1	Notificaciones por vigencia y estados	221	TC-ALR-004 - Generar alerta por póliza vencida	3	782	Verificar que se genere una alerta automática cuando la póliza haya superado su fecha de fin de vigencia	Existe una póliza con fecha fin anterior a la fecha actual	2	<p>El sistema detecta la póliza vencida</p>	<p>Se genera una alerta con el mensaje &#039;Póliza vencida&#039;</p>
203	Alertas	1	Notificaciones por vigencia y estados	221	TC-ALR-004 - Generar alerta por póliza vencida	3	782	Verificar que se genere una alerta automática cuando la póliza haya superado su fecha de fin de vigencia	Existe una póliza con fecha fin anterior a la fecha actual	3	<p>Verificar lista de alertas</p>	<p>La alerta se muestra en la lista de alertas pendientes</p>
203	Alertas	1	Notificaciones por vigencia y estados	221	TC-ALR-004 - Generar alerta por póliza vencida	3	782	Verificar que se genere una alerta automática cuando la póliza haya superado su fecha de fin de vigencia	Existe una póliza con fecha fin anterior a la fecha actual	4	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	221	TC-ALR-004 - Generar alerta por póliza vencida	3	782	Verificar que se genere una alerta automática cuando la póliza haya superado su fecha de fin de vigencia	Existe una póliza con fecha fin anterior a la fecha actual	5	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	222	TC-ALR-005 - No generar alerta si el sistema ya envió una previamente	4	783	Comprobar que el sistema no duplique alertas de expiración para la misma póliza	Existe una alerta previa para la misma póliza	1	<p>Ejecutar el ciclo de alertas</p>	<p>El ciclo se ejecuta</p>
203	Alertas	1	Notificaciones por vigencia y estados	222	TC-ALR-005 - No generar alerta si el sistema ya envió una previamente	4	783	Comprobar que el sistema no duplique alertas de expiración para la misma póliza	Existe una alerta previa para la misma póliza	2	<p>El sistema valida si ya existe una alerta activa para esa póliza</p>	<p>No se crea una nueva alerta duplicada</p>
203	Alertas	1	Notificaciones por vigencia y estados	222	TC-ALR-005 - No generar alerta si el sistema ya envió una previamente	4	783	Comprobar que el sistema no duplique alertas de expiración para la misma póliza	Existe una alerta previa para la misma póliza	3	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	222	TC-ALR-005 - No generar alerta si el sistema ya envió una previamente	4	783	Comprobar que el sistema no duplique alertas de expiración para la misma póliza	Existe una alerta previa para la misma póliza	4	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	222	TC-ALR-005 - No generar alerta si el sistema ya envió una previamente	4	783	Comprobar que el sistema no duplique alertas de expiración para la misma póliza	Existe una alerta previa para la misma póliza	5	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
203	Alertas	1	Notificaciones por vigencia y estados	223	TC-ALR-006 - Alerta de póliza próxima a expirar (15 días)	5	784	Verificar que se genere alerta de advertencia cuando faltan 15 días para la expiración	Póliza con fecha fin en 15 días	1	<p>Ejecutar el proceso de alertas</p>	<p>El proceso se ejecuta</p>
203	Alertas	1	Notificaciones por vigencia y estados	223	TC-ALR-006 - Alerta de póliza próxima a expirar (15 días)	5	784	Verificar que se genere alerta de advertencia cuando faltan 15 días para la expiración	Póliza con fecha fin en 15 días	2	<p>El sistema detecta la fecha próxima de vencimiento</p>	<p>Se genera alerta &#039;Póliza próxima a expirar en 15 días&#039;</p>
203	Alertas	1	Notificaciones por vigencia y estados	223	TC-ALR-006 - Alerta de póliza próxima a expirar (15 días)	5	784	Verificar que se genere alerta de advertencia cuando faltan 15 días para la expiración	Póliza con fecha fin en 15 días	3	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	223	TC-ALR-006 - Alerta de póliza próxima a expirar (15 días)	5	784	Verificar que se genere alerta de advertencia cuando faltan 15 días para la expiración	Póliza con fecha fin en 15 días	4	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	223	TC-ALR-006 - Alerta de póliza próxima a expirar (15 días)	5	784	Verificar que se genere alerta de advertencia cuando faltan 15 días para la expiración	Póliza con fecha fin en 15 días	5	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
203	Alertas	1	Notificaciones por vigencia y estados	224	TC-ALR-007 - Eliminar alerta manualmente y verificar que desaparece del panel	6	785	Validar que el usuario pueda eliminar una alerta y que esta ya no se muestre en el panel	Existe una alerta visible en el listado	1	<p>Abrir la lista de alertas → Seleccionar una alerta → Eliminar</p>	<p>Se solicita confirmación</p>
203	Alertas	1	Notificaciones por vigencia y estados	224	TC-ALR-007 - Eliminar alerta manualmente y verificar que desaparece del panel	6	785	Validar que el usuario pueda eliminar una alerta y que esta ya no se muestre en el panel	Existe una alerta visible en el listado	2	<p>Confirmar la acción</p>	<p>Alerta eliminada</p>
203	Alertas	1	Notificaciones por vigencia y estados	224	TC-ALR-007 - Eliminar alerta manualmente y verificar que desaparece del panel	6	785	Validar que el usuario pueda eliminar una alerta y que esta ya no se muestre en el panel	Existe una alerta visible en el listado	3	<p>Actualizar el panel</p>	<p>La alerta eliminada desaparece del listado</p>
203	Alertas	1	Notificaciones por vigencia y estados	224	TC-ALR-007 - Eliminar alerta manualmente y verificar que desaparece del panel	6	785	Validar que el usuario pueda eliminar una alerta y que esta ya no se muestre en el panel	Existe una alerta visible en el listado	4	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	224	TC-ALR-007 - Eliminar alerta manualmente y verificar que desaparece del panel	6	785	Validar que el usuario pueda eliminar una alerta y que esta ya no se muestre en el panel	Existe una alerta visible en el listado	5	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	225	TC-ALR-008 - Marcar alerta como atendida	7	786	Verificar que el usuario pueda cambiar el estado de una alerta a 'Atendida'	Alerta activa existente	1	<p>Abrir detalle de la alerta → Cambiar estado a &#039;Atendida&#039;</p>	<p>Se permite el cambio</p>
203	Alertas	1	Notificaciones por vigencia y estados	225	TC-ALR-008 - Marcar alerta como atendida	7	786	Verificar que el usuario pueda cambiar el estado de una alerta a 'Atendida'	Alerta activa existente	2	<p>Guardar cambios</p>	<p>La alerta se actualiza y se refleja correctamente en el panel</p>
203	Alertas	1	Notificaciones por vigencia y estados	225	TC-ALR-008 - Marcar alerta como atendida	7	786	Verificar que el usuario pueda cambiar el estado de una alerta a 'Atendida'	Alerta activa existente	3	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	225	TC-ALR-008 - Marcar alerta como atendida	7	786	Verificar que el usuario pueda cambiar el estado de una alerta a 'Atendida'	Alerta activa existente	4	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	225	TC-ALR-008 - Marcar alerta como atendida	7	786	Verificar que el usuario pueda cambiar el estado de una alerta a 'Atendida'	Alerta activa existente	5	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
203	Alertas	1	Notificaciones por vigencia y estados	226	TC-ALR-009 - Filtrar alertas por tipo (expiración, vencida, cancelación)	8	787	Validar que los filtros por tipo de alerta funcionen correctamente	Existen alertas de distintos tipos	1	<p>Ir al listado de alertas → Seleccionar filtro &#039;Tipo = Expiración&#039;</p>	<p>El listado solo muestra alertas de expiración</p>
203	Alertas	1	Notificaciones por vigencia y estados	226	TC-ALR-009 - Filtrar alertas por tipo (expiración, vencida, cancelación)	8	787	Validar que los filtros por tipo de alerta funcionen correctamente	Existen alertas de distintos tipos	2	<p>Cambiar filtro a &#039;Vencidas&#039;</p>	<p>Se muestran únicamente alertas vencidas</p>
203	Alertas	1	Notificaciones por vigencia y estados	226	TC-ALR-009 - Filtrar alertas por tipo (expiración, vencida, cancelación)	8	787	Validar que los filtros por tipo de alerta funcionen correctamente	Existen alertas de distintos tipos	3	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	226	TC-ALR-009 - Filtrar alertas por tipo (expiración, vencida, cancelación)	8	787	Validar que los filtros por tipo de alerta funcionen correctamente	Existen alertas de distintos tipos	4	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	226	TC-ALR-009 - Filtrar alertas por tipo (expiración, vencida, cancelación)	8	787	Validar que los filtros por tipo de alerta funcionen correctamente	Existen alertas de distintos tipos	5	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
203	Alertas	1	Notificaciones por vigencia y estados	227	TC-ALR-010 - Generar notificación por correo al crear alerta crítica	9	788	Validar que el sistema envíe una notificación por correo cuando se crea una alerta crítica	Configuración de notificaciones por correo activa	1	<p>Ejecutar el ciclo de alertas con una póliza vencida</p>	<p>Se genera una alerta crítica</p>
203	Alertas	1	Notificaciones por vigencia y estados	227	TC-ALR-010 - Generar notificación por correo al crear alerta crítica	9	788	Validar que el sistema envíe una notificación por correo cuando se crea una alerta crítica	Configuración de notificaciones por correo activa	2	<p>Verificar bandeja de entrada</p>	<p>El correo se recibe correctamente y la alerta queda registrada</p>
203	Alertas	1	Notificaciones por vigencia y estados	227	TC-ALR-010 - Generar notificación por correo al crear alerta crítica	9	788	Validar que el sistema envíe una notificación por correo cuando se crea una alerta crítica	Configuración de notificaciones por correo activa	3	<p>Validar en la interfaz el mensaje o estado mostrado tras la operación.</p>	<p>El mensaje o estado coincide con el resultado esperado del caso.</p>
203	Alertas	1	Notificaciones por vigencia y estados	227	TC-ALR-010 - Generar notificación por correo al crear alerta crítica	9	788	Validar que el sistema envíe una notificación por correo cuando se crea una alerta crítica	Configuración de notificaciones por correo activa	4	<p>Revisar logs o la base de datos relacionada (si aplica) para confirmar la operación.</p>	<p>Los registros muestran la operación correcta sin errores adicionales.</p>
203	Alertas	1	Notificaciones por vigencia y estados	227	TC-ALR-010 - Generar notificación por correo al crear alerta crítica	9	788	Validar que el sistema envíe una notificación por correo cuando se crea una alerta crítica	Configuración de notificaciones por correo activa	5	<p>Comprobar que no se generaron efectos colaterales en otros registros o módulos.</p>	<p>No se detectan efectos colaterales y los demás registros permanecen intactos.</p>
